ticker,year,value,source,source_url,retrieved,note
FDX,2023,14.688,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"991 recordable cases (198 days-away, 674 restricted) / 13493748 hours at 53 establishments, 11281 avg employees; matched by ein 33, sec name 0, ex-21 subsidiary 20; sites listed in social/raw/osha_establishments.csv"
FDX,2024,11.688,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"18509 recordable cases (6819 days-away, 8943 restricted) / 316709317 hours at 1411 establishments, 295477 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1411; sites listed in social/raw/osha_establishments.csv"
FE,2022,0.372,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1 recordable cases (0 days-away, 0 restricted) / 537394 hours at 1 establishments, 253 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FE,2023,1.444,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"4 recordable cases (2 days-away, 0 restricted) / 554197 hours at 1 establishments, 304 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FE,2024,1.588,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"5 recordable cases (2 days-away, 2 restricted) / 629893 hours at 1 establishments, 321 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FERG,2022,2.532,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"177 recordable cases (60 days-away, 68 restricted) / 13979219 hours at 105 establishments, 7327 avg employees; matched by ein 0, sec name 105, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FERG,2023,1.341,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"281 recordable cases (108 days-away, 77 restricted) / 41903804 hours at 312 establishments, 22037 avg employees; matched by ein 0, sec name 312, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FERG,2024,1.691,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"538 recordable cases (194 days-away, 197 restricted) / 63624754 hours at 507 establishments, 33689 avg employees; matched by ein 0, sec name 507, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FIX,2022,1.213,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"137 recordable cases (43 days-away, 42 restricted) / 22597148 hours at 63 establishments, 10613 avg employees; matched by ein 1, sec name 12, ex-21 subsidiary 50; sites listed in social/raw/osha_establishments.csv"
FIX,2023,1.342,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"164 recordable cases (46 days-away, 42 restricted) / 24449456 hours at 65 establishments, 11494 avg employees; matched by ein 1, sec name 11, ex-21 subsidiary 53; sites listed in social/raw/osha_establishments.csv"
FIX,2024,1.188,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"173 recordable cases (51 days-away, 45 restricted) / 29119415 hours at 60 establishments, 13762 avg employees; matched by ein 1, sec name 7, ex-21 subsidiary 52; sites listed in social/raw/osha_establishments.csv"
FLEX,2022,1.606,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"94 recordable cases (29 days-away, 56 restricted) / 11708777 hours at 10 establishments, 6733 avg employees; matched by ein 0, sec name 5, ex-21 subsidiary 5; sites listed in social/raw/osha_establishments.csv"
FLEX,2023,0.599,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"20 recordable cases (8 days-away, 12 restricted) / 6682537 hours at 4 establishments, 3482 avg employees; matched by ein 0, sec name 3, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FLEX,2024,0.499,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"35 recordable cases (17 days-away, 14 restricted) / 14014987 hours at 9 establishments, 6858 avg employees; matched by ein 0, sec name 5, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
FOX,2023,0.323,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"16 recordable cases (5 days-away, 4 restricted) / 9900887 hours at 1 establishments, 7325 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FOXA,2023,0.323,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"16 recordable cases (5 days-away, 4 restricted) / 9900887 hours at 1 establishments, 7325 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FRT,2022,0.338,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1 recordable cases (0 days-away, 1 restricted) / 592419 hours at 6 establishments, 374 avg employees; matched by ein 6, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FRT,2023,0.68,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"2 recordable cases (2 days-away, 0 restricted) / 588403 hours at 6 establishments, 300 avg employees; matched by ein 6, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FRT,2024,0.923,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"3 recordable cases (3 days-away, 0 restricted) / 649928 hours at 21 establishments, 344 avg employees; matched by ein 21, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FSLR,2022,0.892,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"19 recordable cases (6 days-away, 1 restricted) / 4258568 hours at 3 establishments, 2052 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FSLR,2023,1.298,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"37 recordable cases (10 days-away, 11 restricted) / 5699200 hours at 3 establishments, 2740 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FSLR,2024,0.955,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"35 recordable cases (7 days-away, 6 restricted) / 7330875 hours at 4 establishments, 3536 avg employees; matched by ein 4, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
FTV,2022,0.518,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"2 recordable cases (1 days-away, 1 restricted) / 772314 hours at 1 establishments, 419 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
FTV,2023,0.583,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"6 recordable cases (2 days-away, 1 restricted) / 2057941 hours at 4 establishments, 994 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
FTV,2024,0.584,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"4 recordable cases (1 days-away, 1 restricted) / 1368956 hours at 2 establishments, 700 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
GD,2022,5.141,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1986 recordable cases (917 days-away, 547 restricted) / 77257517 hours at 62 establishments, 40423 avg employees; matched by ein 0, sec name 8, ex-21 subsidiary 54; sites listed in social/raw/osha_establishments.csv"
GD,2023,3.095,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"1798 recordable cases (656 days-away, 613 restricted) / 116199378 hours at 79 establishments, 58086 avg employees; matched by ein 1, sec name 6, ex-21 subsidiary 72; sites listed in social/raw/osha_establishments.csv"
GD,2024,2.348,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"832 recordable cases (376 days-away, 220 restricted) / 70876740 hours at 71 establishments, 40231 avg employees; matched by ein 1, sec name 7, ex-21 subsidiary 63; sites listed in social/raw/osha_establishments.csv"
GE,2022,1.519,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"320 recordable cases (126 days-away, 19 restricted) / 42144740 hours at 36 establishments, 21657 avg employees; matched by ein 27, sec name 1, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
GE,2023,0.94,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"295 recordable cases (112 days-away, 40 restricted) / 62779291 hours at 48 establishments, 30532 avg employees; matched by ein 32, sec name 1, ex-21 subsidiary 15; sites listed in social/raw/osha_establishments.csv"
GE,2024,1.352,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"127 recordable cases (62 days-away, 11 restricted) / 18791000 hours at 23 establishments, 9363 avg employees; matched by ein 6, sec name 3, ex-21 subsidiary 14; sites listed in social/raw/osha_establishments.csv"
GEHC,2022,0.699,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"25 recordable cases (5 days-away, 11 restricted) / 7151645 hours at 14 establishments, 3251 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 12; sites listed in social/raw/osha_establishments.csv"
GEHC,2023,0.721,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"27 recordable cases (7 days-away, 11 restricted) / 7486595 hours at 14 establishments, 3600 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 13; sites listed in social/raw/osha_establishments.csv"
GEHC,2024,0.515,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"17 recordable cases (8 days-away, 5 restricted) / 6602192 hours at 13 establishments, 3363 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 13; sites listed in social/raw/osha_establishments.csv"
GEV,2022,0.713,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"22 recordable cases (9 days-away, 3 restricted) / 6167325 hours at 4 establishments, 3471 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
GEV,2023,0.945,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"25 recordable cases (6 days-away, 5 restricted) / 5289535 hours at 7 establishments, 3501 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
GEV,2024,0.711,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"37 recordable cases (10 days-away, 7 restricted) / 10402799 hours at 10 establishments, 8722 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 9; sites listed in social/raw/osha_establishments.csv"
GILD,2022,2.115,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"61 recordable cases (45 days-away, 8 restricted) / 5769088 hours at 6 establishments, 2936 avg employees; matched by ein 1, sec name 2, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
GILD,2023,1.509,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"35 recordable cases (16 days-away, 7 restricted) / 4638132 hours at 4 establishments, 2393 avg employees; matched by ein 1, sec name 1, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
GILD,2024,0.792,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"22 recordable cases (7 days-away, 11 restricted) / 5553556 hours at 6 establishments, 2787 avg employees; matched by ein 1, sec name 1, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
GIS,2022,3.576,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"293 recordable cases (92 days-away, 131 restricted) / 16388099 hours at 19 establishments, 7933 avg employees; matched by ein 2, sec name 16, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
GIS,2023,3.491,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"421 recordable cases (148 days-away, 163 restricted) / 24116670 hours at 21 establishments, 12150 avg employees; matched by ein 4, sec name 16, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
GIS,2024,3.685,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"529 recordable cases (118 days-away, 264 restricted) / 28713586 hours at 25 establishments, 14274 avg employees; matched by ein 4, sec name 20, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
GLW,2022,2.143,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"240 recordable cases (88 days-away, 102 restricted) / 22397714 hours at 20 establishments, 9908 avg employees; matched by ein 5, sec name 5, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
GLW,2023,1.554,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"180 recordable cases (50 days-away, 75 restricted) / 23161301 hours at 23 establishments, 10802 avg employees; matched by ein 8, sec name 5, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
GLW,2024,1.093,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"98 recordable cases (28 days-away, 24 restricted) / 17940184 hours at 18 establishments, 9111 avg employees; matched by ein 4, sec name 5, ex-21 subsidiary 9; sites listed in social/raw/osha_establishments.csv"
GM,2022,3.365,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"2044 recordable cases (516 days-away, 1081 restricted) / 121470926 hours at 36 establishments, 64441 avg employees; matched by ein 0, sec name 33, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
