tag,year,cik,start,end,val,accn,url
Revenues,2019,1071739,2019-01-01,2019-12-31,74639000000,0001071739-22-000071,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1075531,2019-01-01,2019-12-31,15066000000,0001075531-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1090012,2019-01-01,2019-12-31,6220000000,0001564590-22-005321,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1091667,2019-01-01,2019-12-31,45764000000,0001091667-22-000024,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1095073,2019-01-01,2019-12-31,8231169000,0001095073-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1099219,2019-01-01,2019-12-31,69620000000,0001099219-22-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1101239,2019-01-01,2019-12-31,5562140000,0001628280-21-002563,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1103982,2019-01-01,2019-12-31,25868000000,0001103982-22-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1109357,2019-01-01,2019-12-31,16725000000,0001109357-22-000076,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1126328,2019-01-01,2019-12-31,16222100000,0001104659-22-020401,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1130310,2019-01-01,2019-12-31,7564000000,0001130310-22-000023,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1133421,2019-01-01,2019-12-31,33841000000,0001133421-22-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1137774,2019-01-01,2019-12-31,64807000000,0001137774-22-000038,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1138118,2019-01-01,2019-12-31,23894091000,0001138118-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1140536,2019-01-01,2019-12-31,8370000000,0000950170-22-001932,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1140859,2018-10-01,2019-09-30,179589121000,0001140859-21-000058,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1141391,2019-01-01,2019-12-31,16883000000,0001141391-22-000023,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1156039,2019-01-01,2019-12-31,104213000000,0001156039-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1156375,2019-01-01,2019-12-31,4868000000,0001156375-22-000076,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1163165,2019-01-01,2019-12-31,36670000000,0001562762-22-000031,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1166691,2019-01-01,2019-12-31,108942000000,0001166691-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1175454,2019-01-01,2019-12-31,2648848000,0001628280-22-022016,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1176948,2019-01-01,2019-12-31,1433126000,0001628280-22-004289,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1260221,2018-10-01,2019-09-30,5223000000,0001260221-21-000134,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1267238,2019-01-01,2019-12-31,9569100000,0001267238-22-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1274494,2019-01-01,2019-12-31,3063117000,0001274494-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1285785,2019-01-01,2019-12-31,8906300000,0001618034-22-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1286681,2018-12-31,2019-12-29,3618774000,0000950170-22-002426,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1289490,2019-01-01,2019-12-31,1308454000,0001628280-22-004274,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1297996,2019-01-01,2019-12-31,3209241000,0001558370-22-002195,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1300514,2019-01-01,2019-12-31,12127000000,0001300514-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1318605,2019-01-01,2019-12-31,24578000000,0000950170-22-000796,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1324404,2019-01-01,2019-12-31,4590000000,0001324404-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1335258,2019-01-01,2019-12-31,11547969000,0001335258-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1336920,2018-12-29,2020-01-03,11094000000,0001336920-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1381197,2019-01-01,2019-12-31,2580000000,0001381197-20-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1389170,2019-01-01,2019-12-31,8671100000,0001564590-22-006563,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1390777,2019-01-01,2019-12-31,16462000000,0001390777-22-000043,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1393052,2019-02-01,2020-01-31,1104081000,0001628280-20-004385,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1393311,2019-01-01,2019-12-31,2855108000,0001393311-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1393818,2019-01-01,2019-12-31,7338270000,0001193125-22-054433,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1396009,2019-01-01,2019-12-31,4929100000,0001396009-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1403161,2018-10-01,2019-09-30,22977000000,0001403161-20-000070,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1403568,2019-02-03,2020-02-01,7398068000,0001558370-22-004330,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1404912,2019-01-01,2019-12-31,4220900000,0001404912-22-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1467373,2018-09-01,2019-08-31,43215013000,0001467373-21-000229,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1467858,2019-01-01,2019-12-31,137237000000,0001467858-22-000034,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1489393,2019-01-01,2019-12-31,34727000000,0001489393-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1501585,2019-01-01,2019-12-31,8899000000,0001501585-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1506307,2019-01-01,2019-12-31,13209000000,0001506307-22-000018,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1512673,2019-01-01,2019-12-31,4713500000,0001628280-22-003825,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1521332,2019-01-01,2019-12-31,14357000000,0001521332-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1524472,2019-01-01,2019-12-31,5249000000,0001524472-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1539838,2019-01-01,2019-12-31,3964000000,0001539838-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1543151,2019-01-01,2019-12-31,13000000000,0001543151-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1551152,2019-01-01,2019-12-31,33266000000,0001551152-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1555280,2019-01-01,2019-12-31,6260000000,0001555280-22-000078,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1564708,2018-07-01,2019-06-30,10074000000,0001564708-21-000029,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1571996,2019-02-02,2020-01-31,84815000000,0001571996-22-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1585689,2019-01-01,2019-12-31,9452000000,0001585689-22-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1601046,2018-11-01,2019-10-31,4303000000,0001601046-21-000197,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1633917,2019-01-01,2019-12-31,17772000000,0001633917-22-000027,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1645590,2018-11-01,2019-10-31,29135000000,0001645590-21-000068,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1652044,2019-01-01,2019-12-31,161857000000,0001652044-22-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1666700,2019-01-01,2019-12-31,15436000000,0001666700-21-000050,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1674101,2019-01-01,2019-12-31,0,0001104659-20-032055,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1679788,2019-01-01,2019-12-31,533735000,0001679788-22-000031,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1682852,2019-01-01,2019-12-31,60000000,0001682852-22-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1687229,2019-01-01,2019-12-31,1764685000,0001687229-22-000002,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1692819,2019-01-01,2019-12-31,11809000000,0001692819-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1705696,2019-01-01,2019-12-31,894798000,0001705696-22-000046,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1711269,2019-01-01,2019-12-31,5147800000,0001711269-22-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1739940,2019-01-01,2019-12-31,153566000000,0001739940-22-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1744489,2018-09-30,2019-09-28,69607000000,0001744489-21-000220,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1748790,2018-07-01,2019-06-30,9458200000,0001748790-20-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1751008,2019-01-01,2019-12-31,994104000,0001751008-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1751788,2019-01-01,2019-12-31,42951000000,0001751788-22-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1754301,2018-07-01,2019-06-30,11389000000,0001564590-21-043103,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1755672,2019-01-01,2019-12-31,13846000000,0001755672-22-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1757898,2019-04-01,2020-03-31,3030895000,0001757898-22-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1783879,2019-01-01,2019-12-31,277533000,0001783879-22-000044,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2019,1792044,2019-01-01,2019-12-31,11500500000,0001792044-22-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2019.json
Revenues,2020,2969,2019-10-01,2020-09-30,8856300000,0000002969-22-000054,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,4904,2020-01-01,2020-12-31,14918500000,0000004904-23-000081,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,4977,2020-01-01,2020-12-31,22147000000,0000004977-23-000055,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,5272,2020-01-01,2020-12-31,43736000000,0000005272-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,7084,2020-01-01,2020-12-31,64355000000,0000007084-23-000010,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,8670,2019-07-01,2020-06-30,14589800000,0000008670-22-000038,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,10795,2019-10-01,2020-09-30,16074000000,0001628280-22-030686,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,11544,2020-01-01,2020-12-31,8098925000,0000011544-23-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,12927,2020-01-01,2020-12-31,58158000000,0000012927-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,14272,2020-01-01,2020-12-31,42518000000,0000014272-23-000046,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,18230,2020-01-01,2020-12-31,41748000000,0000018230-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,19617,2020-01-01,2020-12-31,119951000000,0000019617-23-000231,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,20286,2020-01-01,2020-12-31,7536000000,0000020286-23-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,21344,2020-01-01,2020-12-31,33014000000,0000021344-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,24545,2020-01-01,2020-12-31,11723800000,0000024545-21-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,24741,2020-01-01,2020-12-31,11303000000,0001437749-23-003123,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,26172,2020-01-01,2020-12-31,19811000000,0000026172-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,29989,2020-01-01,2020-12-31,13171100000,0000029989-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,31791,2019-12-30,2021-01-03,3782745000,0000031791-21-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,33213,2020-01-01,2020-12-31,3058843000,0000033213-23-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,34903,2020-01-01,2020-12-31,835494000,0000034903-23-000020,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,36270,2020-01-01,2020-12-31,5954761000,0000950170-23-003804,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,37996,2020-01-01,2020-12-31,127144000000,0000037996-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,40533,2020-01-01,2020-12-31,37925000000,0000040533-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,40545,2020-01-01,2020-12-31,58025000000,0000040545-23-000137,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,40704,2020-06-01,2021-05-30,2189200000,0001193125-23-177500,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,46080,2019-12-30,2020-12-27,5465400000,0000046080-23-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,47111,2020-01-01,2020-12-31,8149719000,0000047111-21-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,47217,2019-11-01,2020-10-31,56638000000,0000047217-23-000075,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,49071,2020-01-01,2020-12-31,77155000000,0000049071-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,51143,2020-01-01,2020-12-31,55179000000,0001558370-23-002376,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,55785,2020-01-01,2020-12-31,19140000000,0000055785-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,59478,2020-01-01,2020-12-31,24539800000,0000059478-23-000082,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,60086,2020-01-01,2020-12-31,12583000000,0000060086-23-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,63754,2019-12-01,2020-11-30,5601300000,0000063754-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,63908,2020-01-01,2020-12-31,19207800000,0000063908-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,64803,2020-01-01,2020-12-31,268706000000,0000064803-23-000021,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,66740,2020-01-01,2020-12-31,32184000000,0000066740-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,70858,2020-01-01,2020-12-31,85528000000,0000070858-23-000092,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,72741,2020-01-01,2020-12-31,8904430000,0000072741-23-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,73124,2020-01-01,2020-12-31,6100800000,0000073124-23-000049,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,74208,2020-01-01,2020-12-31,1241165000,0000074208-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,75362,2020-01-01,2020-12-31,18728500000,0001564590-23-002203,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,77476,2019-12-29,2020-12-26,70372000000,0000077476-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,78003,2020-01-01,2020-12-31,41651000000,0000078003-23-000024,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,79282,2020-01-01,2020-12-31,2613400000,0000950170-23-004717,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,80424,2019-07-01,2020-06-30,70950000000,0000080424-22-000064,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,80661,2020-01-01,2020-12-31,42658100000,0000080661-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,84839,2020-01-01,2020-12-31,2161220000,0001171200-21-000076,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,86312,2020-01-01,2020-12-31,31981000000,0000086312-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,91440,2019-12-29,2021-01-02,3942200000,0000091440-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,91576,2020-01-01,2020-12-31,6715000000,0000091576-23-000026,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,92122,2020-01-01,2020-12-31,20375000000,0000092122-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,93410,2020-01-01,2020-12-31,94692000000,0000093410-23-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,93556,2019-12-29,2021-01-02,12750000000,0000093556-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,93751,2020-01-01,2020-12-31,11703000000,0000093751-23-000489,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
Revenues,2020,97210,2020-01-01,2020-12-31,3121469000,0001193125-23-044711,https://data.sec.gov/api/xbrl/frames/us-gaap/Revenues/USD/CY2020.json
