file,url,retrieved_utc,bytes
companyfacts_0001099800.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-09-12T20:15:23Z,4072206
companyfacts_0001109357.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001109357.json,2026-09-12T20:15:25Z,5355142
companyfacts_0000895126.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000895126.json,2026-09-12T20:15:26Z,4797340
companyfacts_0000746515.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000746515.json,2026-09-12T20:15:28Z,3170162
companyfacts_0001324424.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,2026-09-12T20:15:29Z,3468129
companyfacts_0001289490.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001289490.json,2026-09-12T20:15:30Z,3423532
companyfacts_0000037996.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000037996.json,2026-09-12T20:15:32Z,3672318
companyfacts_0001539838.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001539838.json,2026-09-12T20:15:33Z,3588068
companyfacts_0000815556.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815556.json,2026-09-12T20:15:34Z,2685368
companyfacts_0000831259.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000831259.json,2026-09-12T20:15:35Z,4453464
companyfacts_0001013237.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001013237.json,2026-09-12T20:15:36Z,3836507
companyfacts_0001048911.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048911.json,2026-09-12T20:15:38Z,3514381
companyfacts_0002082247.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002082247.json,2026-09-12T20:15:39Z,122248
companyfacts_0001031296.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001031296.json,2026-09-12T20:15:40Z,4500092
companyfacts_0002011641.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002011641.json,2026-09-12T20:15:42Z,621949
companyfacts_0001048695.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048695.json,2026-09-12T20:15:43Z,3541838
companyfacts_0000814547.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000814547.json,2026-09-12T20:15:44Z,3377242
companyfacts_0001136893.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001136893.json,2026-09-12T20:15:46Z,4428829
companyfacts_0000798354.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000798354.json,2026-09-12T20:15:48Z,3870514
companyfacts_0000035527.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000035527.json,2026-09-12T20:15:49Z,7321381
companyfacts_0001035983.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035983.json,2026-09-12T20:15:50Z,3165569
companyfacts_0000866374.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000866374.json,2026-09-12T20:15:52Z,3352507
companyfacts_0001754301.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001754301.json,2026-09-12T20:15:53Z,1492848
companyfacts_0000034903.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000034903.json,2026-09-12T20:15:55Z,3167945
companyfacts_0001274494.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001274494.json,2026-09-12T20:15:56Z,4716981
companyfacts_0001262039.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001262039.json,2026-09-12T20:15:58Z,3463614
